A Array Name	A UniGene Cluster	A Probe Set Name	B Array Name	B UniGene Cluster	B Probe Set Name	Percent Identity	Match	MinLen(Rep(A),Rep(B))	A Matches B Probe Selection Region	A Total Probes in Probe Set	B Matches A Probe Selection Region	B Total Probes in Probe Set	A Matches B Representative	B Matches A Representative	SIF Percent Identity	SIF Match	MinLen(SIF(A),SIF(B))	Good Match	Best Match
HG-U95C	Hs.126231	66638_at	HG-U133B	Hs.126231	233787_at	100	477	514	16	16	8	11	16	8	100	357	394	Y	Y
HG-U95C	Hs.126232	66639_r_at	HG-U133B	Hs.126232	237753_at	100	236	436	16	16	7	11	16	7	100	202	202	Y	Y
HG-U95C	Hs.126516	66656_at	HG-U133B	Hs.126516	233975_at	100	354	480	16	16	7	11	16	7	100	269	365	Y	Y
HG-U95C	Hs.126546	66658_at	HG-U133B	Hs.126546	223998_at	100	309	438	14	16	3	11	14	3	100	229	381	Y	Y
HG-U95C	Hs.126660	66668_at	HG-U133B	Hs.126660	242159_at	100	255	456	15	16	5	11	15	5	100	186	306	Y	Y
HG-U95C	Hs.126766	66671_at	HG-U133B	Hs.126766	244143_at	100	411	442	16	16	7	11	16	7	100	271	302	Y	Y
HG-U95C	Hs.126809	66672_at	HG-U133B	Hs.126809	243551_at	100	398	462	14	16	10	11	14	10	100	329	367	Y	Y
HG-U95C	Hs.126893	66679_at	HG-U133B	Hs.126893	239963_at	99	460	465	14	16	11	11	14	11	99	373	377	Y	Y
HG-U95C	Hs.126951	66681_at	HG-U133B	Hs.126951	242867_x_at	99	223	315	11	16	2	11	16	2	99	146	219	Y	Y
HG-U95C	Hs.127020	66682_r_at	HG-U133B	Hs.127020	241979_x_at	100	181	463	16	16	4	11	16	4	100	114	131	Y	Y
HG-U95C	Hs.127026	66683_at	HG-U133B	Hs.127026	243778_at	99	437	499	12	16	10	11	14	10	99	331	402	Y	Y
HG-U95Av2		666_at	HG-U133A	Hs.89901	211591_s_at	100	3705	3705	12	16	11	11	16	11	100	338	338	Y	Y
HG-U95C	Hs.127379	66700_at	HG-U133B	Hs.127379	233511_at	98	283	289	15	16	7	11	15	7	100	225	247	Y	Y
HG-U95C	Hs.127713	66716_at	HG-U133A	Hs.216312	220324_at	100	537	551	16	16	10	11	16	10	100	455	479	Y	Y
HG-U95C	Hs.127887	66730_at	HG-U133B	Hs.127887	244176_at	97	426	474	16	16	8	11	16	8	97	323	377	Y	Y
HG-U95C	Hs.127982	66737_at	HG-U133B	Hs.127982	240311_at	98	385	449	16	16	11	11	16	11	98	334	343	Y	Y
HG-U95C	Hs.128006	66744_at	HG-U133B	Hs.128006	240032_at	100	423	439	16	16	10	11	16	10	100	275	291	Y	Y
HG-U95C	Hs.128032	66750_at	HG-U133B	Hs.128032	240817_at	100	422	457	12	16	9	11	13	9	100	366	401	Y	Y
HG-U95C	Hs.128104	66759_at	HG-U133B	Hs.128104	244039_x_at	100	312	312	10	16	11	11	16	11	100	191	206	Y	Y
HG-U95C	Hs.128155	66762_g_at	HG-U133A	Hs.128155	220377_at	99	199	366	16	16	3	11	16	3	98	128	167	Y	Y
HG-U95C	Hs.128155	66763_at	HG-U133A	Hs.128155	220377_at	100	437	531	16	16	9	11	16	9	100	220	246	Y	Y
HG-U95C	Hs.128195	66765_at	HG-U133B	Hs.128195	242621_at	99	516	633	12	16	8	11	12	8	100	438	495	Y	Y
HG-U95C	Hs.128352	66781_at	HG-U133B	Hs.128352	240439_at	100	401	445	15	16	9	11	16	9	100	325	387	Y	Y
HG-U95C	Hs.128386	66782_at	HG-U133B	Hs.128386	244445_at	98	333	381	16	16	4	11	16	4	98	243	303	Y	Y
HG-U95C	Hs.128480	66787_at	HG-U133B	Hs.17914	223922_x_at	100	165	595	6	16	3	11	7	3	100	138	393	Y	Y
HG-U95Av2		667_at	HG-U133A	Hs.2524	208111_at	100	1809	1809	16	16	11	11	16	11	100	244	348	Y	Y
HG-U95C	Hs.128814	66807_at	HG-U133A	Hs.128814	220630_s_at	97	358	498	9	16	2	11	10	2	98	283	453	Y	Y
HG-U95C	Hs.128828	66809_at	HG-U133B	Hs.128828	237611_at	100	432	443	16	16	11	11	16	11	100	331	344	Y	Y
HG-U95C	Hs.128853	66813_at	HG-U133B	Hs.128853	233795_at	99	310	500	8	16	4	11	10	4	98	182	385	Y	Y
HG-U95C	Hs.129182	66834_at	HG-U133B	Hs.129182	242250_at	100	348	464	14	16	7	11	14	7	100	254	316	Y	Y
HG-U95C	Hs.129379	66849_at	HG-U133B	Hs.129379	242963_at	100	423	447	14	16	8	11	14	8	100	354	385	Y	Y
HG-U95C	Hs.129417	66853_at	HG-U133B	Hs.281288	241235_at	100	166	441	8	16	3	11	8	3	100	161	322	Y	Y
HG-U95C	Hs.129650	66873_at	HG-U133A	Hs.306223	220181_x_at	97	267	484	16	16	2	11	16	2	98	189	251	Y	Y
HG-U95C	Hs.130185	66897_g_at	HG-U133B	Hs.263424	244843_x_at	98	244	422	13	16	7	11	13	7	98	157	161	Y	Y
HG-U95Av2		668_s_at	HG-U133A	Hs.2256	204259_at	100	1055	1074	14	16	9	11	16	9	100	435	482	Y	Y
HG-U95C	Hs.130501	66916_r_at	HG-U133B	Hs.130501	233780_at	100	204	219	16	16	5	11	16	5	100	145	155	Y	Y
HG-U95C	Hs.130652	66924_at	HG-U133B	Hs.130652	243429_at	100	402	434	14	16	11	11	14	11	99	292	295	Y	Y
HG-U95C	Hs.130694	66926_at	HG-U133B	Hs.130694	241421_at	100	216	471	14	16	5	11	16	5	100	126	290	Y	Y
HG-U95C	Hs.130952	66937_s_at	HG-U133B	Hs.130952	237271_at	100	228	383	16	16	2	11	16	2	100	144	192	Y	Y
HG-U95C	Hs.130952	66938_i_at	HG-U133B	Hs.130952	237271_at	100	280	370	15	15	3	11	15	3	100	24	72	Y	Y
HG-U95C	Hs.131115	66950_at	HG-U133B	Hs.279556	223825_at	100	430	430	16	16	11	11	16	11	100	176	176	Y	Y
HG-U95C	Hs.131330	66969_at	HG-U133B	Hs.131330	239149_at	99	397	451	16	16	6	11	16	6	99	255	258	Y	Y
HG-U95C	Hs.131373	66974_at	HG-U133B	Hs.131373	240104_at	100	473	475	15	16	11	11	15	11	100	415	422	Y	Y
HG-U95Av2		669_s_at	HG-U133A	Hs.80645	202531_at	99	2004	2035	15	16	8	11	16	8	98	494	502	Y	Y
HG-U95C	Hs.131636	67002_at	HG-U133B	Hs.131636	239199_at	100	284	366	14	16	8	11	16	8	100	219	234	Y	Y
HG-U95D	Hs.156499	67023_at	HG-U133B	Hs.156499	237071_at	96	346	418	6	16	7	11	6	7	99	279	325	Y	Y
HG-U95E	Hs.178693	67026_at	HG-U133B	Hs.312115	243645_at	96	384	427	13	16	6	11	13	6	97	258	291	Y	Y
HG-U95D	Hs.156518	67027_at	HG-U133B	Hs.156518	232834_at	99	332	336	16	16	5	11	16	5	100	286	286	Y	Y
HG-U95E	Hs.179075	67040_at	HG-U133B	Hs.179075	229916_at	98	391	473	16	16	2	11	16	2	98	233	363	Y	Y
HG-U95E	Hs.179080	67042_at	HG-U133B	Hs.179080	240532_at	100	406	406	16	16	11	11	16	11	100	294	297	Y	Y
HG-U95E	Hs.179203	67046_at	HG-U133B	Hs.179203	239949_at	100	468	468	16	16	11	11	16	11	100	356	356	Y	Y
HG-U95E	Hs.179246	67050_at	HG-U133B	Hs.179246	240261_at	100	361	361	14	16	10	11	16	10	100	257	261	Y	Y
HG-U95D	Hs.156628	67054_at	HG-U133B	Hs.156628	240200_at	99	432	464	12	16	9	11	12	9	99	310	383	Y	Y
HG-U95E	Hs.179299	67055_at	HG-U133B	Hs.179299	241454_at	100	395	450	16	16	7	11	16	7	100	222	271	Y	Y
HG-U95E	Hs.179522	67060_at	HG-U133B	Hs.179522	239426_at	94	490	591	9	16	7	11	9	7	92	324	396	Y	Y
HG-U95E	Hs.179556	67062_r_at	HG-U133B	Hs.179556	237159_x_at	100	143	271	15	16	7	11	16	7	100	75	120	Y	Y
HG-U95D	Hs.156684	67063_at	HG-U133B	Hs.156684	237191_x_at	93	411	480	4	16	10	11	4	10	92	347	399	Y	Y
HG-U95E	Hs.179724	67067_at	HG-U133B	Hs.179724	240826_at	99	359	474	15	16	3	11	15	3	99	226	284	Y	Y
HG-U95D	Hs.156694	67068_at	HG-U133B	Hs.156694	240046_at	100	459	489	16	16	8	11	16	8	100	308	323	Y	Y
HG-U95E	Hs.179769	67069_at	HG-U133B	Hs.179769	229438_at	100	436	471	16	16	8	11	16	8	100	317	352	Y	Y
HG-U95E	Hs.179872	67073_at	HG-U133B	Hs.179872	243732_at	99	408	564	16	16	3	11	16	3	99	161	286	Y	Y
HG-U95E	Hs.180037	67075_at	HG-U133B	Hs.180037	240943_at	96	291	415	12	16	3	11	12	3	95	163	307	Y	Y
HG-U95E	Hs.180285	67082_at	HG-U133B	Hs.180285	242949_x_at	100	306	476	16	16	10	11	16	10	100	176	338	Y	Y
HG-U95E	Hs.180340	67086_at	HG-U133A	Hs.180340	220415_at	100	454	467	15	16	6	11	16	6	100	349	410	Y	Y
HG-U95E	Hs.180908	67099_at	HG-U133B	Hs.180908	240827_at	100	573	574	13	16	9	11	13	9	100	419	419	Y	Y
HG-U95Av2		670_s_at	HG-U133A	Hs.149	205931_s_at	100	2245	2319	14	16	11	11	16	11	100	443	461	Y	Y
HG-U95D	Hs.157003	67110_at	HG-U133B	Hs.157003	241251_at	99	471	476	15	16	8	11	15	8	100	361	372	Y	Y
HG-U95E	Hs.181129	67111_at	HG-U133B	Hs.181129	238237_at	99	411	463	13	16	4	11	14	4	99	368	407	Y	Y
HG-U95D	Hs.157012	67112_at	HG-U133B	Hs.157012	242971_at	100	375	418	15	16	11	11	15	11	100	323	329	Y	Y
HG-U95D	Hs.157018	67116_at	HG-U133B	Hs.157018	241322_at	100	440	441	16	16	11	11	16	11	100	389	389	Y	Y
HG-U95D	Hs.157147	67131_at	HG-U133B	Hs.306474	233712_at	98	432	447	14	16	3	11	14	3	98	373	403	Y	Y
HG-U95E	Hs.181574	67141_at	HG-U133B	Hs.181574	238712_at	98	359	392	14	16	4	11	14	4	99	223	226	Y	Y
HG-U95E	Hs.181627	67148_at	HG-U133A	Hs.268554	210576_at	100	150	471	2	16	4	11	5	4	100	109	392	Y	Y
HG-U95E	Hs.181686	67160_at	HG-U133B	Hs.181686	243702_at	99	207	509	9	16	3	11	9	3	99	173	175	Y	Y
HG-U95E	Hs.181732	67165_at	HG-U133B	Hs.118552	229486_s_at	99	441	491	11	16	10	11	11	10	100	34	108	Y	Y
HG-U95D	Hs.157364	67170_at	HG-U133B	Hs.157364	236484_at	97	293	502	9	16	4	11	10	4	98	219	259	Y	Y
HG-U95E	Hs.181937	67179_at	HG-U133B	Hs.181937	243960_x_at	98	304	349	13	16	9	11	13	9	99	133	149	Y	Y
HG-U95E	Hs.182027	67193_at	HG-U133B	Hs.127121	238467_at	99	175	460	16	16	2	11	16	2	99	171	188	Y	Y
HG-U95D	Hs.157779	67198_at	HG-U133B	Hs.157779	240280_at	99	344	402	14	16	5	11	14	5	99	229	277	Y	Y
HG-U95Av2		671_at	HG-U133A	Hs.111779	200665_s_at	100	2133	2133	15	16	11	11	16	11	100	416	416	Y	Y
HG-U95E	Hs.182061	67202_f_at	HG-U133A	Hs.182061	220020_at	100	119	495	15	15	2	11	15	2	100	50	50	Y	Y
HG-U95D	Hs.157897	67212_at	HG-U133B	Hs.157897	242763_at	99	218	412	16	16	7	11	16	7	99	178	180	Y	Y
HG-U95E	Hs.182171	67218_at	HG-U133B	Hs.182171	244027_at	100	418	434	16	16	11	11	16	11	100	252	268	Y	Y
HG-U95E	Hs.182269	67226_at	HG-U133B	Hs.182269	242939_at	100	281	324	16	16	9	11	16	9	100	246	261	Y	Y
HG-U95E	Hs.182314	67229_at	HG-U133B	Hs.182314	236394_at	98	575	612	14	16	10	11	14	10	97	308	322	Y	Y
HG-U95E	Hs.182314	67231_g_at	HG-U133B	Hs.182314	236394_at	98	575	612	12	16	10	11	13	10	100	71	172	Y	Y
HG-U95D	Hs.159054	67255_at	HG-U133A	Hs.159054	220211_at	100	335	388	16	16	4	11	16	4	100	247	273	Y	Y
HG-U95E	Hs.182764	67265_at	HG-U133B	Hs.12808	226653_at	97	534	576	16	16	7	11	16	7	100	386	411	Y	Y
HG-U95E	Hs.182784	67267_at	HG-U133B	Hs.182784	240134_at	100	427	468	14	16	9	11	15	9	100	357	398	Y	Y
HG-U95E	Hs.182947	67280_at	HG-U133B	Hs.101799	225612_s_at	98	569	611	5	16	2	11	15	2	99	199	520	Y	Y
HG-U95E	Hs.183120	67288_at	HG-U133B	Hs.270219	238905_at	99	508	529	16	16	8	11	16	8	99	264	323	Y	Y
HG-U95E	Hs.183120	67289_g_at	HG-U133B	Hs.270219	238905_at	99	508	529	16	16	8	11	16	8	100	25	63	Y	Y
HG-U95E	Hs.183140	67291_at	HG-U133B	Hs.183140	232223_at	98	359	542	9	16	3	11	9	3	98	269	438	Y	Y
HG-U95D	Hs.160613	67292_at	HG-U133B	Hs.160613	232509_at	98	681	750	12	16	9	11	12	9	100	492	546	Y	Y
HG-U95E	Hs.183404	67307_s_at	HG-U133B	Hs.183404	243348_at	100	278	457	14	16	6	11	16	6	100	195	206	Y	Y
HG-U95E	Hs.183404	67309_at	HG-U133B	Hs.183404	243348_at	100	424	457	16	16	10	11	16	10	100	89	124	Y	Y
HG-U95E	Hs.183412	67311_at	HG-U133B	Hs.183412	243295_at	97	383	479	11	16	5	11	11	5	98	335	429	Y	Y
HG-U95D	Hs.161051	67312_at	HG-U133B	Hs.161051	244677_at	98	263	407	15	16	2	11	16	2	99	146	339	Y	Y
HG-U95D	Hs.161209	67314_at	HG-U133B	Hs.161209	242253_at	99	531	615	13	16	7	11	13	7	99	397	468	Y	Y
HG-U95D	Hs.161725	67326_r_at	HG-U133B	Hs.210859	232860_x_at	96	296	427	6	16	2	11	12	2	96	254	367	Y	Y
HG-U95E	Hs.183817	67341_at	HG-U133B	Hs.183817	239348_at	96	427	473	13	16	8	11	15	8	96	392	437	Y	Y
HG-U95D	Hs.162185	67342_at	HG-U133B	Hs.162185	235359_at	99	482	500	15	16	9	11	15	9	100	284	295	Y	Y
HG-U95E	Hs.183922	67346_at	HG-U133B	Hs.269947	223763_at	100	455	544	16	16	8	11	16	8	100	392	481	Y	Y
HG-U95E	Hs.184323	67374_at	HG-U133B	Hs.184323	237100_at	99	495	522	16	16	8	11	16	8	99	422	445	Y	Y
HG-U95E	Hs.184513	67387_at	HG-U133B	Hs.184513	244377_at	98	529	765	10	16	7	11	10	7	98	307	365	Y	Y
HG-U95E	Hs.184516	67390_at	HG-U133B	Hs.268379	238768_at	96	357	619	14	16	6	11	14	6	98	239	240	Y	Y
HG-U95E	Hs.184556	67393_at	HG-U133B	Hs.269682	236135_at	97	424	498	14	16	8	11	14	9	96	331	400	Y	Y
HG-U95E	Hs.184599	67396_at	HG-U133B	Hs.184599	242684_at	100	412	493	11	16	8	11	11	8	100	299	383	Y	Y
HG-U95E	Hs.184846	67399_at	HG-U133B	Hs.184846	242992_at	94	432	566	16	16	8	11	16	8	94	272	416	Y	Y
HG-U95Av2		673_at	HG-U133A	Hs.172665	202309_at	100	3110	3110	13	16	11	11	16	11	100	181	259	Y	Y
HG-U95E	Hs.185018	67402_at	HG-U133B	Hs.185018	243170_at	99	312	349	12	16	8	11	12	8	100	250	277	Y	Y
HG-U95D	Hs.164307	67404_at	HG-U133B	Hs.164307	239882_at	99	368	460	16	16	3	11	16	3	99	264	361	Y	Y
HG-U95D	Hs.164753	67419_at	HG-U133B	Hs.284157	225727_at	99	598	731	6	16	9	11	14	9	100	238	257	Y	Y
HG-U95E	Hs.185202	67425_at	HG-U133B	Hs.185202	238770_at	99	401	485	15	16	10	11	15	10	100	306	350	Y	Y
HG-U95E	Hs.185680	67446_i_at	HG-U133B	Hs.185680	243400_x_at	100	455	455	13	13	11	11	13	11	100	164	164	Y	Y
HG-U95E	Hs.185680	67449_f_at	HG-U133B	Hs.185680	243400_x_at	100	455	455	13	13	11	11	13	11	100	274	274	Y	Y
HG-U95D	Hs.166681	67455_at	HG-U133A	Hs.194061	215510_at	100	172	488	8	16	5	11	8	5	100	140	415	Y	Y
HG-U95D	Hs.166717	67460_at	HG-U133B	Hs.99330	233345_at	100	369	527	16	16	8	11	16	8	100	173	193	Y	Y
HG-U95E	Hs.185783	67461_at	HG-U133A	Hs.119488	219492_at	99	481	733	5	16	3	11	14	3	99	88	456	Y	Y
HG-U95D	Hs.166765	67462_at	HG-U133B	Hs.153290	232789_at	100	142	423	5	16	2	11	16	2	100	78	109	Y	Y
HG-U95E	Hs.185785	67463_at	HG-U133B	Hs.326756	233330_s_at	95	268	464	2	16	5	11	7	5	94	100	271	Y	Y
HG-U95D	Hs.166847	67464_at	HG-U133B	Hs.166847	242771_at	100	434	458	13	16	8	11	13	8	99	354	379	Y	Y
HG-U95E	Hs.185802	67469_at	HG-U133B	Hs.185802	241425_at	100	408	423	16	16	9	11	16	9	100	245	245	Y	Y
HG-U95E	Hs.185805	67470_at	HG-U133B	Hs.185805	240410_at	100	413	456	12	16	6	11	12	6	100	206	248	Y	Y
HG-U95E	Hs.185821	67472_at	HG-U133B	Hs.270449	239892_at	100	166	381	15	16	5	11	15	5	100	101	143	Y	Y
HG-U95D	Hs.169863	67473_at	HG-U133B	Hs.169863	241543_at	99	297	365	16	16	7	11	16	7	99	228	297	Y	Y
HG-U95E	Hs.185895	67483_at	HG-U133B	Hs.185895	242897_at	99	507	514	16	16	9	11	16	9	100	410	410	Y	Y
HG-U95E	Hs.185981	67494_at	HG-U133B	Hs.185981	238648_at	97	452	576	11	16	4	11	11	4	98	330	410	Y	Y
HG-U95E	Hs.185989	67495_at	HG-U133B	Hs.185989	238588_at	98	243	593	16	16	8	11	16	8	99	181	191	Y	Y
HG-U95Av2		674_g_at	HG-U133A	Hs.172665	202309_at	100	3110	3110	15	16	11	11	16	11	100	335	341	Y	Y
HG-U95D	Hs.170651	67505_at	HG-U133B	Hs.170651	242320_at	100	448	452	15	16	11	11	15	11	100	410	411	Y	Y
HG-U95E	Hs.186256	67508_at	HG-U133B	Hs.186256	244595_at	100	486	486	15	16	11	11	15	11	100	443	447	Y	Y
HG-U95E	Hs.186257	67510_at	HG-U133B	Hs.186257	244062_at	100	576	636	16	16	7	11	16	8	100	419	462	Y	Y
HG-U95D	Hs.170781	67514_at	HG-U133B	Hs.170781	240678_at	100	355	472	16	16	6	11	16	6	100	246	268	Y	Y
HG-U95E	Hs.186364	67516_at	HG-U133B	Hs.186364	241117_at	99	414	462	11	16	6	11	11	6	98	262	287	Y	Y
HG-U95D	Hs.171032	67532_at	HG-U133B	Hs.270203	241702_at	100	209	603	16	16	6	11	16	6	100	144	144	Y	Y
HG-U95E	Hs.186564	67536_at	HG-U133B	Hs.186564	241391_at	96	323	645	9	16	5	11	9	5	98	196	384	Y	Y
HG-U95E	Hs.186577	67540_at	HG-U133B	Hs.285911	238543_x_at	97	396	444	6	16	3	11	6	3	97	131	136	Y	Y
HG-U95D	Hs.171291	67543_at	HG-U133B	Hs.171291	237629_at	100	406	460	15	16	5	11	16	5	100	296	396	Y	Y
HG-U95E	Hs.186635	67552_at	HG-U133B	Hs.186635	237898_at	99	572	653	9	16	4	11	9	8	100	293	524	Y	Y
HG-U95E	Hs.186639	67553_at	HG-U133B	Hs.186639	240260_at	98	399	579	11	16	8	11	11	8	96	259	331	Y	Y
HG-U95E	Hs.186649	67555_at	HG-U133B	Hs.186649	240061_at	99	430	450	16	16	4	11	16	4	100	296	325	Y	Y
HG-U95D	Hs.171885	67559_at	HG-U133B	Hs.171885	242792_at	99	357	462	16	16	5	11	16	6	99	192	240	Y	Y
HG-U95E	Hs.186672	67564_at	HG-U133B	Hs.16131	232055_at	99	347	588	13	16	8	11	13	8	99	198	328	Y	Y
HG-U95D	Hs.172745	67565_r_at	HG-U133B	Hs.172745	243909_x_at	100	291	292	12	16	11	11	13	11	100	190	208	Y	Y
HG-U95E	Hs.186678	67568_at	HG-U133B	Hs.186678	241976_at	99	476	510	16	16	8	11	16	8	99	351	395	Y	Y
HG-U95E	Hs.186703	67572_at	HG-U133B	Hs.186703	241932_at	96	292	445	16	16	4	11	16	4	96	277	289	Y	Y
HG-U95D	Hs.173153	67573_at	HG-U133B	Hs.273830	231890_at	99	702	719	12	16	11	11	13	11	99	499	509	Y	Y
HG-U95D	Hs.173439	67577_at	HG-U133B	Hs.103931	231912_s_at	98	313	456	15	16	11	11	16	11	100	188	215	Y	Y
HG-U95E	Hs.186753	67580_at	HG-U133B	Hs.186753	242874_at	100	154	487	16	16	2	11	16	2	100	126	288	Y	Y
HG-U95D	Hs.174021	67581_at	HG-U133B	Hs.174021	239788_at	100	208	423	14	16	5	11	16	5	100	92	102	Y	Y
HG-U95D	Hs.174422	67584_at	HG-U133A	Hs.270285	220455_at	98	349	539	16	16	6	11	16	6	99	191	264	Y	Y
HG-U95D	Hs.174523	67592_f_at	HG-U133A	Hs.249495	214280_x_at	98	196	628	3	16	2	11	3	2	99	123	450	Y	Y
HG-U95E	Hs.186838	67599_at	HG-U133B	Hs.186838	236557_at	100	325	406	15	16	4	11	16	4	100	241	262	Y	Y
HG-U95Av2		675_at	HG-U133A	Hs.146360	214022_s_at	99	442	470	12	16	11	11	12	11	99	390	396	Y	Y
HG-U95E	Hs.186856	67604_at	HG-U133B	Hs.269678	237442_at	99	467	532	15	16	7	11	15	7	99	383	471	Y	Y
HG-U95E	Hs.186890	67610_at	HG-U133B	Hs.186890	231536_at	100	470	478	16	16	11	11	16	11	100	382	382	Y	Y
HG-U95E	Hs.186898	67612_r_at	HG-U133B	Hs.186898	241930_x_at	100	290	331	13	16	9	11	13	9	100	256	278	Y	Y
HG-U95E	Hs.186945	67619_at	HG-U133B	Hs.186945	236755_at	99	335	445	13	16	4	11	13	4	99	224	249	Y	Y
HG-U95D	Hs.176497	67620_at	HG-U133B	Hs.176497	242402_x_at	100	361	361	16	16	7	11	16	7	100	54	54	Y	Y
HG-U95E	Hs.186970	67623_at	HG-U133A	Hs.186970	222318_at	99	466	471	16	16	10	11	16	10	99	337	341	Y	Y
HG-U95E	Hs.187033	67627_at	HG-U133B	Hs.187033	244522_at	100	401	416	14	16	8	11	14	8	100	322	337	Y	Y
HG-U95E	Hs.187093	67641_at	HG-U133B	Hs.187093	242200_at	99	426	538	15	16	7	11	15	7	100	208	297	Y	Y
HG-U95E	Hs.187127	67643_at	HG-U133B	Hs.187127	244709_at	100	410	462	13	16	8	11	16	8	100	354	367	Y	Y
HG-U95E	Hs.187133	67645_at	HG-U133B	Hs.187133	240374_at	100	333	461	16	16	7	11	16	7	100	264	329	Y	Y
HG-U95E	Hs.187370	67652_at	HG-U133B	Hs.187370	241396_at	98	315	405	8	16	4	11	8	4	98	232	303	Y	Y
HG-U95E	Hs.187420	67660_at	HG-U133B	Hs.187420	236708_at	99	198	479	12	16	2	11	12	2	99	135	307	Y	Y
HG-U95D	Hs.179128	67661_r_at	HG-U133B	Hs.179128	237052_x_at	99	176	407	16	16	3	11	16	3	100	42	42	Y	Y
HG-U95E	Hs.187461	67668_at	HG-U133B	Hs.187461	235169_at	96	383	450	15	16	7	11	15	7	98	267	289	Y	Y
HG-U95E	Hs.187499	67675_at	HG-U133B	Hs.187499	239634_at	100	470	495	16	16	11	11	16	11	100	254	254	Y	Y
HG-U95D	Hs.181520	67676_at	HG-U133B	Hs.289059	233264_at	100	225	427	16	16	5	11	16	5	100	206	206	Y	Y
HG-U95E	Hs.187504	67677_at	HG-U133B	Hs.270074	239164_at	100	383	566	16	16	6	11	16	6	100	191	268	Y	Y
HG-U95E	Hs.187504	67679_at	HG-U133B	Hs.270074	239164_at	99	257	503	10	16	4	11	10	4	97	197	431	Y	Y
HG-U95E	Hs.187520	67688_r_at	HG-U133B	Hs.187520	238683_at	99	239	421	13	16	4	11	16	4	98	141	188	Y	Y
HG-U95E	Hs.187534	67689_at	HG-U133B	Hs.187534	242014_at	100	425	469	16	16	9	11	16	9	100	207	223	Y	Y
HG-U95Av2		676_g_at	HG-U133A	Hs.174195	201315_x_at	96	222	853	16	16	3	11	16	3	97	164	170	Y	Y
HG-U95E	Hs.187597	67703_f_at	HG-U133B	Hs.187597	236315_at	97	349	426	15	16	5	11	16	5	100	77	85	Y	Y
HG-U95E	Hs.187597	67706_r_at	HG-U133B	Hs.187597	236315_at	97	349	426	11	16	5	11	11	5	98	179	229	Y	Y
HG-U95E	Hs.187598	67709_at	HG-U133B	Hs.299416	243774_at	97	370	452	9	16	4	11	14	4	98	298	332	Y	Y
HG-U95E	Hs.187603	67713_r_at	HG-U133B	Hs.187603	242814_at	100	262	409	12	16	9	11	13	9	100	167	289	Y	Y
HG-U95E	Hs.187637	67725_at	HG-U133B	Hs.187637	239235_at	100	190	550	16	16	2	11	16	2	100	157	466	Y	Y
HG-U95E	Hs.187665	67726_at	HG-U133B	Hs.187665	243256_at	100	381	444	11	16	11	11	11	11	100	288	333	Y	Y
HG-U95E	Hs.187670	67727_at	HG-U133B	Hs.187670	240554_at	98	393	460	16	16	10	11	16	10	100	324	362	Y	Y
HG-U95D	Hs.183803	67728_r_at	HG-U133B	Hs.183803	243127_x_at	99	261	489	15	16	5	11	15	5	100	216	241	Y	Y
HG-U95E	Hs.187691	67729_at	HG-U133B	Hs.187691	235808_at	98	454	523	14	16	4	11	14	4	97	425	461	Y	Y
HG-U95E	Hs.187696	67731_r_at	HG-U133B	Hs.187696	244173_at	98	257	440	16	16	3	11	16	3	99	249	268	Y	Y
HG-U95E	Hs.187726	67735_at	HG-U133B	Hs.187726	239596_at	100	482	542	16	16	8	11	16	8	100	364	403	Y	Y
HG-U95E	Hs.187727	67737_at	HG-U133B	Hs.187727	244619_at	98	500	543	13	16	4	11	13	4	98	400	421	Y	Y
HG-U95E	Hs.187736	67740_at	HG-U133B	Hs.143601	232274_at	96	451	492	13	16	5	11	13	5	96	351	403	Y	Y
HG-U95D	Hs.184286	67741_at	HG-U133B	Hs.291564	239655_at	98	320	342	5	16	4	11	5	4	98	224	244	Y	Y
HG-U95E	Hs.187745	67742_at	HG-U133A	Hs.187745	222265_at	99	313	451	5	16	2	11	13	2	99	94	424	Y	Y
HG-U95D	Hs.184356	67743_at	HG-U133B	Hs.270922	244869_at	100	459	461	14	16	11	11	14	11	100	362	362	Y	Y
HG-U95E	Hs.187774	67753_at	HG-U133B	Hs.187774	236756_at	99	463	468	16	16	7	11	16	7	99	333	372	Y	Y
HG-U95E	Hs.187808	67758_at	HG-U133B	Hs.187808	243821_at	96	698	839	4	16	6	11	5	6	96	408	495	Y	Y
HG-U95E	Hs.187813	67760_at	HG-U133B	Hs.187813	239518_at	99	481	531	15	16	6	11	15	6	98	314	386	Y	Y
HG-U95E	Hs.187820	67764_r_at	HG-U133B	Hs.187820	239227_at	93	296	429	16	16	3	11	16	3	100	86	86	Y	Y
HG-U95E	Hs.187866	67777_at	HG-U133B	Hs.187866	242279_at	99	370	428	15	16	4	11	16	4	100	118	232	Y	Y
HG-U95E	Hs.187873	67783_at	HG-U133B	Hs.187873	242348_at	99	434	439	6	16	7	11	7	7	99	324	387	Y	Y
HG-U95E	Hs.187898	67793_at	HG-U133B	Hs.187898	239424_at	98	401	441	15	16	7	11	16	7	97	303	369	Y	Y
HG-U95Av2		677_s_at	HG-U133A	Hs.1211	204638_at	99	1382	1406	13	16	10	11	16	10	99	522	534	Y	Y
HG-U95E	Hs.187937	67805_at	HG-U133B	Hs.187937	237022_at	97	439	453	13	16	8	11	13	8	98	320	328	Y	Y
